,0,1
31561,31561,0
115432,115432,3
55199,55199,1
11157,11157,1
33680,33680,1
118999,118999,0
107174,107174,3
118238,118238,0
98719,98719,0
58522,58522,0
83675,83675,0
20508,20508,3
129644,129644,0
122348,122348,3
55449,55449,1
55847,55847,3
77451,77451,3
57790,57790,0
66956,66956,0
129820,129820,3
27539,27539,3
126436,126436,0
22198,22198,3
82903,82903,3
39106,39106,1
45859,45859,3
49799,49799,0
79000,79000,3
19534,19534,0
4255,4255,3
61279,61279,0
82950,82950,1
57611,57611,3
5463,5463,3
41374,41374,3
95821,95821,0
12526,12526,0
128076,128076,3
69602,69602,0
124565,124565,0
43279,43279,0
80295,80295,3
110557,110557,3
13239,13239,0
27434,27434,0
119759,119759,0
81553,81553,0
5762,5762,3
135643,135643,0
15093,15093,0
16100,16100,4
10848,10848,0
28047,28047,3
94556,94556,0
100949,100949,0
48300,48300,4
39247,39247,3
98616,98616,3
58850,58850,0
106881,106881,0
64689,64689,0
123743,123743,0
112548,112548,3
28157,28157,3
61548,61548,3
68796,68796,0
50364,50364,0
78225,78225,0
131441,131441,0
43956,43956,0
69238,69238,3
3301,3301,0
37754,37754,3
7480,7480,3
92928,92928,3
31162,31162,0
101750,101750,0
4587,4587,3
106923,106923,0
17346,17346,0
63603,63603,0
121900,121900,3
79885,79885,3
113514,113514,0
41240,41240,0
103231,103231,3
92868,92868,0
675,675,0
27449,27449,0
97307,97307,0
116405,116405,3
123398,123398,3
42211,42211,0
56072,56072,0
30039,30039,0
119249,119249,0
121524,121524,0
115595,115595,0
133332,133332,3
25220,25220,3
20292,20292,0
101367,101367,3
132627,132627,3
67601,67601,3
27418,27418,3
132398,132398,3
44050,44050,0
35912,35912,3
26626,26626,3
47967,47967,1
110506,110506,0
6262,6262,3
82108,82108,0
15571,15571,1
52477,52477,0
3144,3144,0
116705,116705,3
38553,38553,3
96910,96910,2
39143,39143,3
85512,85512,3
49180,49180,0
4413,4413,3
37894,37894,0
135276,135276,0
76950,76950,0
44684,44684,0
6815,6815,3
37494,37494,0
6931,6931,3
50398,50398,3
88572,88572,3
35498,35498,3
125720,125720,0
125732,125732,0
128897,128897,3
102214,102214,3
134950,134950,0
50434,50434,1
84384,84384,0
123759,123759,4
19376,19376,0
103043,103043,0
87788,87788,3
115764,115764,0
79523,79523,3
76954,76954,0
107687,107687,0
38240,38240,0
115198,115198,0
115767,115767,0
19024,19024,3
25683,25683,3
68825,68825,3
19217,19217,0
43571,43571,0
65543,65543,0
48595,48595,1
96997,96997,2
60767,60767,0
115525,115525,0
113093,113093,0
123090,123090,3
106056,106056,3
9462,9462,3
107642,107642,4
61294,61294,3
38376,38376,3
134907,134907,0
3548,3548,3
112712,112712,1
30551,30551,0
114077,114077,0
127358,127358,0
33115,33115,0
9393,9393,3
63995,63995,3
49332,49332,3
41097,41097,0
113201,113201,0
82207,82207,1
86917,86917,3
64710,64710,0
76196,76196,3
74597,74597,0
91488,91488,0
108054,108054,3
51266,51266,3
119152,119152,0
44803,44803,3
67000,67000,3
3705,3705,3
94272,94272,0
88580,88580,0
107224,107224,3
8492,8492,3
97706,97706,3
112245,112245,3
113473,113473,1
22550,22550,0
27516,27516,0
31197,31197,0
36068,36068,3
28109,28109,3
61712,61712,1
50221,50221,1
62102,62102,1
102718,102718,0
125658,125658,0
116557,116557,3
135063,135063,0
928,928,3
97022,97022,2
129930,129930,3
109462,109462,0
24258,24258,3
862,862,0
49580,49580,0
24221,24221,0
49791,49791,0
119394,119394,3
101032,101032,3
126601,126601,0
41630,41630,0
40038,40038,0
28644,28644,3
50797,50797,0
128013,128013,0
9131,9131,1
105642,105642,3
63495,63495,3
21549,21549,0
57035,57035,0
132630,132630,0
24907,24907,0
491,491,0
111965,111965,0
61126,61126,0
27652,27652,3
47828,47828,3
29180,29180,3
62517,62517,2
37414,37414,0
26423,26423,0
58721,58721,0
93520,93520,3
50043,50043,0
69582,69582,3
29361,29361,0
96551,96551,2
1853,1853,3
124956,124956,0
71369,71369,3
41913,41913,3
52728,52728,3
61433,61433,0
40010,40010,0
92249,92249,1
25359,25359,1
4613,4613,3
15315,15315,0
21895,21895,0
27537,27537,4
53978,53978,3
124938,124938,0
71649,71649,0
127133,127133,0
126656,126656,0
130055,130055,0
119485,119485,1
91037,91037,0
83057,83057,0
88513,88513,3
112462,112462,3
72396,72396,3
105867,105867,0
102311,102311,1
112146,112146,1
49861,49861,3
123964,123964,0
87712,87712,0
19968,19968,3
55376,55376,3
5537,5537,3
105451,105451,3
76184,76184,0
78329,78329,3
7950,7950,3
115730,115730,0
77636,77636,3
25638,25638,0
108164,108164,0
70840,70840,3
103604,103604,3
72736,72736,0
106265,106265,0
57099,57099,3
107860,107860,3
33191,33191,1
106849,106849,0
130580,130580,0
99160,99160,1
129087,129087,0
12382,12382,3
68933,68933,3
58751,58751,3
108211,108211,0
123833,123833,1
120904,120904,0
67207,67207,3
92047,92047,0
46206,46206,3
50829,50829,0
97809,97809,0
48060,48060,3
394,394,3
110260,110260,3
53226,53226,3
28308,28308,3
90,90,0
116687,116687,0
112451,112451,0
109558,109558,0
42655,42655,3
38618,38618,1
92588,92588,3
107762,107762,1
119996,119996,0
118269,118269,0
127988,127988,1
37726,37726,3
67031,67031,0
129987,129987,3
123972,123972,3
132788,132788,0
55455,55455,3
104025,104025,3
85373,85373,0
125566,125566,3
79653,79653,0
78898,78898,3
65507,65507,1
72143,72143,0
34652,34652,0
3614,3614,3
129505,129505,0
31496,31496,0
44172,44172,0
131897,131897,1
7129,7129,3
134212,134212,3
16525,16525,0
20127,20127,0
8110,8110,3
36005,36005,0
39957,39957,0
78138,78138,0
94171,94171,0
42989,42989,0
99147,99147,3
30174,30174,0
108584,108584,3
53847,53847,0
115238,115238,3
77921,77921,4
103632,103632,3
57763,57763,3
110330,110330,3
84328,84328,3
133912,133912,0
3826,3826,3
77791,77791,3
93655,93655,1
37989,37989,3
85021,85021,3
14421,14421,3
74814,74814,0
74679,74679,0
56330,56330,0
98700,98700,0
77464,77464,3
128594,128594,0
80030,80030,3
100031,100031,4
38089,38089,3
110556,110556,3
71837,71837,0
114309,114309,3
64923,64923,1
86855,86855,3
15209,15209,0
65502,65502,3
114639,114639,0
96656,96656,2
35322,35322,3
56694,56694,3
101396,101396,0
79288,79288,0
83941,83941,3
5953,5953,3
44060,44060,0
134471,134471,0
107801,107801,3
63416,63416,3
30731,30731,0
2235,2235,0
13121,13121,3
73102,73102,0
102990,102990,0
91741,91741,3
23322,23322,3
25655,25655,3
85131,85131,3
63860,63860,3
76466,76466,0
118345,118345,3
47039,47039,0
112877,112877,3
127829,127829,1
7891,7891,3
7562,7562,3
90350,90350,0
94031,94031,0
88358,88358,3
4669,4669,3
46560,46560,0
134177,134177,3
27717,27717,0
57507,57507,1
66387,66387,0
20483,20483,0
52424,52424,0
2671,2671,0
120505,120505,0
48587,48587,3
64299,64299,0
34479,34479,3
6593,6593,3
78476,78476,0
17213,17213,0
76101,76101,1
87886,87886,1
61828,61828,0
101194,101194,0
67162,67162,0
56455,56455,3
109504,109504,0
7124,7124,3
69422,69422,3
113864,113864,3
35937,35937,0
89488,89488,0
86286,86286,0
78642,78642,1
104384,104384,0
5522,5522,3
28041,28041,3
59047,59047,3
74809,74809,0
1419,1419,1
63106,63106,3
113615,113615,0
18411,18411,0
4106,4106,3
20906,20906,0
58925,58925,0
79755,79755,0
117283,117283,1
27246,27246,3
32479,32479,0
111352,111352,3
76931,76931,3
66375,66375,0
131174,131174,0
50747,50747,0
22372,22372,0
93203,93203,0
15206,15206,3
36075,36075,0
130892,130892,0
38372,38372,1
9072,9072,3
127294,127294,3
62602,62602,3
98309,98309,0
42545,42545,3
86536,86536,0
109082,109082,0
44824,44824,0
43767,43767,0
121417,121417,0
90261,90261,3
100615,100615,0
57959,57959,3
4727,4727,3
77305,77305,3
4547,4547,3
75197,75197,0
26504,26504,0
117299,117299,0
102303,102303,1
112646,112646,0
14839,14839,0
88544,88544,3
48999,48999,3
5941,5941,3
73683,73683,0
113167,113167,3
89869,89869,0
43706,43706,3
11150,11150,3
35731,35731,0
129633,129633,0
81626,81626,3
73700,73700,0
16536,16536,0
3383,3383,0
128804,128804,0
466,466,3
56001,56001,0
130496,130496,3
122886,122886,3
65854,65854,0
69189,69189,0
66581,66581,0
63283,63283,3
80606,80606,0
79853,79853,0
8213,8213,3
122956,122956,0
110690,110690,0
55966,55966,1
79725,79725,3
99202,99202,0
128346,128346,3
97635,97635,3
42700,42700,3
55250,55250,3
41350,41350,0
40796,40796,0
74575,74575,3
38784,38784,3
43041,43041,0
49072,49072,0
116612,116612,0
78583,78583,1
86125,86125,0
59084,59084,0
22955,22955,1
86382,86382,0
96823,96823,2
90829,90829,0
120383,120383,0
106111,106111,0
70925,70925,3
5066,5066,3
71941,71941,0
56800,56800,3
110768,110768,1
59287,59287,3
104259,104259,3
3278,3278,0
80042,80042,0
72332,72332,0
134044,134044,3
30126,30126,0
113505,113505,3
86883,86883,0
21431,21431,3
100360,100360,3
15194,15194,3
74698,74698,0
134517,134517,1
15476,15476,1
42556,42556,3
129237,129237,3
79461,79461,1
134061,134061,0
131458,131458,3
107021,107021,0
31380,31380,0
91999,91999,3
90597,90597,0
6741,6741,3
63462,63462,0
111944,111944,3
42151,42151,3
52322,52322,0
38590,38590,0
69900,69900,0
115103,115103,0
89951,89951,3
82171,82171,0
14338,14338,0
107192,107192,0
63812,63812,0
101842,101842,0
91093,91093,0
18952,18952,1
112166,112166,3
133771,133771,0
50630,50630,0
113215,113215,0
60502,60502,3
98310,98310,0
30333,30333,0
2588,2588,3
36932,36932,0
133404,133404,0
95848,95848,0
32540,32540,1
27162,27162,0
48583,48583,4
99040,99040,3
10668,10668,3
78698,78698,1
833,833,0
20859,20859,0
70079,70079,3
19047,19047,0
66508,66508,3
98586,98586,3
70753,70753,3
69938,69938,0
43597,43597,0
8959,8959,3
13020,13020,3
46572,46572,0
104624,104624,3
14477,14477,3
115424,115424,0
113797,113797,3
28622,28622,3
66772,66772,3
100213,100213,0
74037,74037,3
46239,46239,3
130658,130658,3
105861,105861,0
45255,45255,3
11406,11406,3
6144,6144,3
4475,4475,3
113609,113609,0
5781,5781,3
33562,33562,3
52037,52037,4
93181,93181,0
20313,20313,1
71623,71623,0
63313,63313,0
75362,75362,0
24159,24159,0
57436,57436,0
87952,87952,3
30738,30738,0
120232,120232,3
278,278,0
117092,117092,0
67869,67869,1
94742,94742,3
17915,17915,3
19453,19453,3
116314,116314,0
58142,58142,3
115839,115839,3
99620,99620,0
56341,56341,3
26661,26661,0
97318,97318,0
39570,39570,1
16107,16107,0
12162,12162,3
6556,6556,3
60569,60569,0
42969,42969,0
57678,57678,3
119230,119230,3
12816,12816,0
31502,31502,1
37634,37634,3
69923,69923,1
124588,124588,3
23967,23967,3
12866,12866,3
116359,116359,3
489,489,0
109771,109771,0
46449,46449,0
66096,66096,1
22472,22472,1
105868,105868,0
120162,120162,3
126997,126997,3
76186,76186,0
40795,40795,3
77,77,0
38004,38004,0
16282,16282,0
81436,81436,0
95800,95800,0
93989,93989,3
125573,125573,3
113357,113357,3
73371,73371,0
108207,108207,0
3821,3821,3
35458,35458,3
32461,32461,0
71346,71346,3
103566,103566,0
130535,130535,0
61162,61162,1
95095,95095,3
80057,80057,1
130949,130949,0
25889,25889,0
60877,60877,3
133720,133720,0
44881,44881,0
5719,5719,3
68779,68779,0
30334,30334,0
17006,17006,3
49231,49231,0
106243,106243,0
11501,11501,0
65935,65935,3
112290,112290,0
4086,4086,3
14194,14194,3
98229,98229,0
110134,110134,0
35496,35496,0
46254,46254,0
130096,130096,3
99394,99394,3
53983,53983,0
57382,57382,1
101952,101952,0
92632,92632,1
60917,60917,3
75144,75144,0
102450,102450,1
51283,51283,0
126465,126465,1
109574,109574,0
8501,8501,0
111260,111260,1
102976,102976,3
134153,134153,0
86357,86357,0
57007,57007,3
29982,29982,0
37592,37592,0
100568,100568,3
50284,50284,0
77784,77784,3
13712,13712,0
3434,3434,3
23464,23464,0
54257,54257,0
7301,7301,3
61197,61197,1
105967,105967,0
92579,92579,0
31833,31833,3
89983,89983,3
79540,79540,3
1801,1801,1
47795,47795,3
55977,55977,3
62343,62343,1
127284,127284,1
65093,65093,3
76117,76117,0
36722,36722,0
64743,64743,3
105427,105427,3
72236,72236,0
25144,25144,3
133241,133241,3
122139,122139,0
2239,2239,0
15594,15594,0
80753,80753,3
91606,91606,0
122041,122041,3
16397,16397,3
25228,25228,0
42223,42223,1
82199,82199,0
35134,35134,0
4,4,0
90686,90686,0
45470,45470,0
111237,111237,1
2946,2946,3
108514,108514,3
48335,48335,0
86025,86025,0
128924,128924,0
57586,57586,0
2051,2051,3
41804,41804,0
130758,130758,0
32584,32584,3
37451,37451,3
77719,77719,0
61940,61940,0
99901,99901,1
85313,85313,3
98389,98389,3
34420,34420,0
109510,109510,0
3248,3248,3
56530,56530,0
129322,129322,0
95403,95403,0
93446,93446,0
14049,14049,3
42419,42419,3
45467,45467,0
66984,66984,3
87509,87509,0
132742,132742,0
9473,9473,3
114466,114466,0
93943,93943,0
14400,14400,0
59575,59575,3
116809,116809,1
117224,117224,3
40019,40019,0
72697,72697,3
19484,19484,0
68645,68645,0
38460,38460,0
121971,121971,0
47889,47889,0
134564,134564,3
134998,134998,0
46912,46912,0
119397,119397,3
117720,117720,0
113054,113054,3
73364,73364,0
40737,40737,3
14408,14408,0
31409,31409,0
121722,121722,0
22174,22174,3
109894,109894,0
124742,124742,0
1380,1380,3
21201,21201,3
14762,14762,3
43528,43528,3
21970,21970,3
8825,8825,3
120715,120715,0
97933,97933,0
122164,122164,0
74497,74497,0
55338,55338,1
38443,38443,0
68420,68420,0
65031,65031,0
30650,30650,0
52000,52000,3
69958,69958,0
51145,51145,3
90929,90929,0
62883,62883,3
44198,44198,3
133434,133434,3
102533,102533,3
24155,24155,0
78362,78362,0
112457,112457,0
20803,20803,3
47886,47886,3
96375,96375,2
15608,15608,0
43830,43830,0
131881,131881,3
112376,112376,0
4343,4343,3
65803,65803,0
63018,63018,0
56253,56253,0
59170,59170,3
20031,20031,3
79067,79067,0
28096,28096,3
26802,26802,3
44524,44524,3
116691,116691,4
86990,86990,0
99504,99504,0
69624,69624,1
81133,81133,0
79490,79490,3
91942,91942,0
82785,82785,0
41906,41906,3
47508,47508,1
22718,22718,0
31907,31907,0
133566,133566,3
106758,106758,3
83773,83773,3
79701,79701,0
119494,119494,1
592,592,3
55193,55193,3
114628,114628,3
43960,43960,3
4469,4469,3
47212,47212,0
84783,84783,0
116254,116254,0
93486,93486,3
92950,92950,0
92931,92931,3
8224,8224,3
123726,123726,3
2569,2569,3
70348,70348,3
134090,134090,3
76010,76010,0
60459,60459,0
48272,48272,3
111458,111458,1
41130,41130,0
72164,72164,3
98183,98183,0
115494,115494,0
6936,6936,3
73783,73783,0
57269,57269,3
30321,30321,0
5766,5766,3
74184,74184,3
57258,57258,3
81623,81623,3
73238,73238,3
41320,41320,0
11147,11147,3
57455,57455,0
94193,94193,1
105074,105074,0
49479,49479,0
44530,44530,3
6728,6728,3
53604,53604,3
38957,38957,0
51722,51722,0
31939,31939,0
43920,43920,1
37906,37906,0
111285,111285,3
8558,8558,0
77553,77553,0
38628,38628,0
118636,118636,3
90173,90173,3
12903,12903,0
59873,59873,0
108459,108459,3
100462,100462,3
112543,112543,3
22938,22938,3
88930,88930,3
63780,63780,3
4016,4016,3
118829,118829,0
72895,72895,0
77496,77496,0
6981,6981,3
943,943,0
132504,132504,3
37027,37027,0
42609,42609,0
8027,8027,3
37868,37868,0
67718,67718,0
14598,14598,0
98117,98117,3
19456,19456,0
92571,92571,0
64526,64526,1
72835,72835,1
68018,68018,3
9869,9869,0
110560,110560,3
26776,26776,0
56828,56828,0
76315,76315,0
105456,105456,0
33806,33806,3
16666,16666,3
123832,123832,0
93275,93275,1
10317,10317,1
76533,76533,1
69124,69124,3
130051,130051,1
124373,124373,0
27407,27407,4
13048,13048,3
16801,16801,1
46462,46462,0
95734,95734,3
24165,24165,0
23155,23155,0
41285,41285,0
43191,43191,3
110243,110243,0
81155,81155,1
16886,16886,0
123280,123280,1
87756,87756,3
38782,38782,0
94157,94157,3
13073,13073,0
82118,82118,0
19574,19574,1
21030,21030,3
5968,5968,3
40415,40415,3
53195,53195,1
78909,78909,0
65846,65846,0
33471,33471,0
62991,62991,1
42584,42584,1
101895,101895,0
98034,98034,0
31190,31190,0
78581,78581,0
48752,48752,1
31538,31538,0
99876,99876,3
38727,38727,3
94554,94554,1
119244,119244,3
19079,19079,0
7815,7815,3
45141,45141,3
79323,79323,0
123100,123100,3
81518,81518,0
16869,16869,0
26683,26683,3
111896,111896,0
53151,53151,0
65301,65301,0
118007,118007,3
13075,13075,0
54022,54022,3
79444,79444,0
28661,28661,3
131748,131748,0
134240,134240,3
34220,34220,0
113912,113912,1
23621,23621,3
53979,53979,3
27208,27208,3
66361,66361,0
80918,80918,3
38142,38142,0
41768,41768,3
106197,106197,3
120362,120362,3
56367,56367,0
16601,16601,3
56412,56412,3
92518,92518,3
53610,53610,0
107820,107820,0
15835,15835,0
119511,119511,0
29614,29614,0
79255,79255,3
47509,47509,0
55327,55327,0
33066,33066,0
77679,77679,3
29188,29188,3
31895,31895,3
17172,17172,0
15875,15875,3
117306,117306,3
120477,120477,3
45657,45657,1
55194,55194,3
9105,9105,3
82042,82042,1
90089,90089,3
56508,56508,0
51842,51842,1
39155,39155,0
76295,76295,0
60427,60427,0
46844,46844,3
117244,117244,3
103099,103099,0
59941,59941,0
11789,11789,1
113666,113666,0
93492,93492,3
111088,111088,0
70426,70426,3
32531,32531,0
41389,41389,0
67003,67003,0
25941,25941,3
72196,72196,0
30370,30370,0
115458,115458,0
20524,20524,0
72834,72834,1
82872,82872,3
17590,17590,0
120041,120041,0
83083,83083,0
122527,122527,3
123997,123997,3
24580,24580,3
43157,43157,0
17749,17749,3
81245,81245,0
83719,83719,0
118427,118427,0
47231,47231,3
100126,100126,0
93893,93893,3
112904,112904,3
74278,74278,3
93563,93563,3
92888,92888,0
5096,5096,3
66406,66406,3
85541,85541,3
102270,102270,0
35073,35073,0
46879,46879,3
129045,129045,0
118742,118742,1
69172,69172,3
23389,23389,0
8356,8356,3
121363,121363,3
88849,88849,3
129111,129111,3
127405,127405,3
12036,12036,0
52857,52857,4
132981,132981,0
32290,32290,3
39858,39858,0
9700,9700,1
8191,8191,3
45131,45131,1
14971,14971,0
70008,70008,0
36493,36493,0
70518,70518,0
46354,46354,0
93832,93832,0
116842,116842,3
90873,90873,1
120266,120266,0
50831,50831,0
93025,93025,1
26692,26692,1
117938,117938,0
24710,24710,0
32670,32670,3
132815,132815,3
122129,122129,0
95410,95410,0
14830,14830,0
15990,15990,1
103644,103644,0
30820,30820,0
4680,4680,3
86464,86464,0
30725,30725,0
45559,45559,0
15080,15080,3
19349,19349,3
12230,12230,0
125308,125308,3
1738,1738,3
53545,53545,3
10876,10876,3
47935,47935,3
9818,9818,0
58563,58563,0
97254,97254,2
133312,133312,0
17932,17932,0
14279,14279,0
61044,61044,3
48701,48701,0
27327,27327,3
16694,16694,0
84352,84352,0
105684,105684,1
132931,132931,3
23987,23987,3
42183,42183,0
31681,31681,3
78606,78606,3
42308,42308,1
132833,132833,1
114275,114275,0
87230,87230,0
5365,5365,3
79460,79460,3
94923,94923,0
74249,74249,0
18338,18338,0
31333,31333,3
18285,18285,3
50655,50655,0
53339,53339,0
97221,97221,2
94853,94853,3
122901,122901,0
113195,113195,4
95904,95904,0
105645,105645,0
19626,19626,3
2855,2855,3
35559,35559,0
85718,85718,0
27269,27269,0
115677,115677,3
107390,107390,3
85743,85743,0
3056,3056,0
112378,112378,3
19614,19614,0
128397,128397,0
45951,45951,3
126901,126901,0
67141,67141,1
39173,39173,0
32455,32455,0
7602,7602,3
80996,80996,1
42456,42456,3
62899,62899,0
64460,64460,3
70776,70776,0
88025,88025,0
48290,48290,0
60291,60291,1
97017,97017,2
134828,134828,1
32690,32690,0
126372,126372,0
109605,109605,3
75149,75149,3
107266,107266,0
93229,93229,3
43174,43174,0
117629,117629,0
73913,73913,3
114257,114257,0
131051,131051,0
124655,124655,3
31824,31824,0
62825,62825,0
73517,73517,1
110131,110131,3
39171,39171,3
12346,12346,0
4548,4548,3
107029,107029,0
50760,50760,0
98501,98501,0
113873,113873,3
10010,10010,3
100744,100744,3
31121,31121,0
54974,54974,0
12547,12547,0
123554,123554,0
30922,30922,0
87197,87197,3
82170,82170,0
54776,54776,3
2740,2740,0
122585,122585,0
131811,131811,3
107951,107951,0
3183,3183,0
19757,19757,3
117982,117982,3
95642,95642,0
72647,72647,0
54314,54314,3
106008,106008,0
100523,100523,0
74544,74544,0
36906,36906,1
126591,126591,3
4024,4024,3
71737,71737,3
52111,52111,3
89256,89256,3
47768,47768,0
7578,7578,3
40011,40011,0
28423,28423,3
70653,70653,3
112553,112553,3
60134,60134,0
67174,67174,1
60621,60621,0
2553,2553,0
83095,83095,0
71032,71032,0
45553,45553,3
119979,119979,0
77749,77749,3
17149,17149,3
21368,21368,0
127056,127056,0
26911,26911,0
110812,110812,3
108824,108824,0
115115,115115,0
63868,63868,1
8205,8205,3
17810,17810,3
98361,98361,0
49850,49850,0
25126,25126,0
24493,24493,0
96545,96545,2
23692,23692,0
102730,102730,3
83999,83999,0
55997,55997,0
109042,109042,0
68006,68006,0
55404,55404,4
49331,49331,0
126404,126404,3
66954,66954,0
69130,69130,0
53237,53237,3
120248,120248,0
46820,46820,0
16404,16404,0
69365,69365,3
2761,2761,3
10366,10366,0
96331,96331,2
120651,120651,0
54591,54591,3
102203,102203,0
60571,60571,0
130529,130529,3
33903,33903,3
38999,38999,0
56465,56465,0
96207,96207,2
117260,117260,0
121024,121024,0
47552,47552,0
97705,97705,0
29065,29065,3
36846,36846,0
92191,92191,3
24359,24359,0
128870,128870,3
85378,85378,3
84516,84516,0
25097,25097,0
102495,102495,3
2394,2394,0
